   6.32999992     ,  0.505033910     ,  0.449974626    
   6.33999968     ,  0.514802516     ,  0.452033341    
   6.34999990     ,  0.523971140     ,  0.455984384    
   6.35999966     ,  0.532174468     ,  0.461673707    
   6.36999989     ,  0.539085686     ,  0.468878329    
   6.37999964     ,  0.544426560     ,  0.477312595    
   6.38999987     ,  0.547981381     ,  0.486641735    
   6.39999962     ,  0.549604535     ,  0.496491849    
   6.40999985     ,  0.549227774     ,  0.506468117    
   6.42000008     ,  0.546863198     ,  0.516167343    
   6.42999983     ,  0.542603731     ,  0.525195777    
   6.44000006     ,  0.536619246     ,  0.533186436    
   6.44999981     ,  0.529151559     ,  0.539811194    
   6.46000004     ,  0.520503104     ,  0.544797838    
   6.46999979     ,  0.511027515     ,  0.547938704    
   6.48000002     ,  0.501112580     ,  0.549102247    
   6.48999977     ,  0.491167665     ,  0.548237264    
   6.50000000     ,  0.481603473     ,  0.545376480    
   6.50999975     ,  0.472818583     ,  0.540635824    
   6.51999998     ,  0.465179265     ,  0.534209549    
   6.52999973     ,  0.459007084     ,  0.526364207    
   6.53999996     ,  0.454562336     ,  0.517425656    
   6.54999971     ,  0.452034831     ,  0.507768750    
   6.55999994     ,  0.451533735     ,  0.497798830    
   6.56999969     ,  0.453083366     ,  0.487937778    
   6.57999992     ,  0.456621170     ,  0.478603274    
   6.58999968     ,  0.461999238     ,  0.470194012    
   6.59999990     ,  0.468991339     ,  0.463069558    
   6.60999966     ,  0.477299899     ,  0.457537413    
   6.61999989     ,  0.486570895     ,  0.453836918    
   6.62999964     ,  0.496405661     ,  0.452130467    
   6.63999987     ,  0.506381154     ,  0.452494651    
   6.64999962     ,  0.516064465     ,  0.454916656    
   6.65999985     ,  0.525035262     ,  0.459294468    
   6.67000008     ,  0.532901049     ,  0.465440094    
   6.67999983     ,  0.539316058     ,  0.473087102    
   6.69000006     ,  0.543997526     ,  0.481903076    
   6.69999981     ,  0.546736538     ,  0.491501242    
   6.71000004     ,  0.547409773     ,  0.501460314    
   6.71999979     ,  0.545984268     ,  0.511339188    
   6.73000002     ,  0.542520106     ,  0.520700455    
   6.73999977     ,  0.537168920     ,  0.529125810    
   6.75000000     ,  0.530166209     ,  0.536238670    
   6.75999975     ,  0.521823764     ,  0.541718066    
   6.76999998     ,  0.512513399     ,  0.545316100    
   6.77999973     ,  0.502653778     ,  0.546867669    
   6.78999996     ,  0.492688656     ,  0.546299934    
   6.79999971     ,  0.483070105     ,  0.543635547    
   6.80999994     ,  0.474234641     ,  0.538992345    
   6.81999969     ,  0.466586888     ,  0.532579482    
   6.82999992     ,  0.460477203     ,  0.524686813    
   6.83999968     ,  0.456188440     ,  0.515674710    
   6.84999990     ,  0.453919947     ,  0.505954981    
   6.85999966     ,  0.453779310     ,  0.495975494    
   6.86999989     ,  0.455776155     ,  0.486196429    
   6.87999964     ,  0.459820628     ,  0.477072358    
   6.88999987     ,  0.465728045     ,  0.469027638    
   6.89999962     ,  0.473224998     ,  0.462439716    
   6.90999985     ,  0.481963754     ,  0.457618177    
   6.92000008     ,  0.491535842     ,  0.454792082    
   6.92999983     ,  0.501491666     ,  0.454097122    
   6.94000006     ,  0.511363029     ,  0.455569029    
   6.94999981     ,  0.520681739     ,  0.459141135    
   6.96000004     ,  0.529005885     ,  0.464647144    
   6.96999979     ,  0.535937071     ,  0.471827328    
   6.98000002     ,  0.541143298     ,  0.480342060    
   6.98999977     ,  0.544372439     ,  0.489784896    
   7.00000000     ,  0.545467079     ,  0.499704808    
   7.00999975     ,  0.544371486     ,  0.509624064    
   7.01999998     ,  0.541135371     ,  0.519064784    
   7.02999973     ,  0.535912693     ,  0.527568579    
   7.03999996     ,  0.528953671     ,  0.534721911    
   7.04999971     ,  0.520595431     ,  0.540174186    
   7.05999994     ,  0.511243224     ,  0.543657303    
   7.06999969     ,  0.501354396     ,  0.544997692    
   7.07999992     ,  0.491412848     ,  0.544126749    
   7.08999968     ,  0.481908798     ,  0.541084290    
   7.09999990     ,  0.473311275     ,  0.536017418    
   7.10999966     ,  0.466047943     ,  0.529174566    
   7.11999989     ,  0.460480630     ,  0.520892382    
   7.12999964     ,  0.456889361     ,  0.511582136    
   7.13999987     ,  0.455455810     ,  0.501706362    
   7.14999962     ,  0.456254810     ,  0.491759598    
   7.15999985     ,  0.459249407     ,  0.482240349    
   7.17000008     ,  0.464291811     ,  0.473628879    
   7.17999983     ,  0.471129835     ,  0.466361612    
   7.19000006     ,  0.479420394     ,  0.460807562    
   7.19999981     ,  0.488743782     ,  0.457251579    
   7.21000004     ,  0.498627543     ,  0.455877095    
   7.21999979     ,  0.508567035     ,  0.456757307    
   7.23000002     ,  0.518054307     ,  0.459850341    
   7.23999977     ,  0.526601017     ,  0.465000093    
   7.25000000     ,  0.533766568     ,  0.471944749    
   7.25999975     ,  0.539178729     ,  0.480327547    
   7.26999998     ,  0.542555392     ,  0.489717394    
   7.27999973     ,  0.543718338     ,  0.499627382    
   7.28999996     ,  0.542604208     ,  0.509543419    
   7.29999971     ,  0.539268136     ,  0.518947065    
   7.30999994     ,  0.533881485     ,  0.527346432    
   7.31999969     ,  0.526724517     ,  0.534298778    
   7.32999992     ,  0.518170953     ,  0.539436936    
   7.33999968     ,  0.508670926     ,  0.542486906    
   7.34999990     ,  0.498724848     ,  0.543284953    
   7.35999966     ,  0.488860607     ,  0.541785598    
   7.36999989     ,  0.479602128     ,  0.538065434    
   7.37999964     ,  0.471444786     ,  0.532320321    
   7.38999987     ,  0.464825571     ,  0.524854243    
   7.39999962     ,  0.460101992     ,  0.516065955    
   7.40999985     ,  0.457530081     ,  0.506425381    
   7.41999960     ,  0.457251638     ,  0.496452123    
   7.42999983     ,  0.459284633     ,  0.486683875    
   7.44000006     ,  0.463521957     ,  0.477650821    
   7.44999981     ,  0.469735891     ,  0.469845235    
   7.46000004     ,  0.477590978     ,  0.463693351    
   7.46999979     ,  0.486659467     ,  0.459533989    
   7.48000002     ,  0.496446937     ,  0.457597226    
   7.48999977     ,  0.506415844     ,  0.457992554    
   7.50000000     ,  0.516018271     ,  0.460701257    
   7.50999975     ,  0.524722576     ,  0.465576440    
   7.51999998     ,  0.532046437     ,  0.472351521    
   7.52999973     ,  0.537580848     ,  0.480652153    
   7.53999996     ,  0.541015923     ,  0.490019053    
   7.54999971     ,  0.542156875     ,  0.499929965    
   7.55999994     ,  0.540937126     ,  0.509831905    
   7.56999969     ,  0.537422061     ,  0.519168317    
   7.57999992     ,  0.531806171     ,  0.527414262    
   7.58999968     ,  0.524404049     ,  0.534102440    
   7.59999990     ,  0.515631318     ,  0.538853228    
   7.60999966     ,  0.505984426     ,  0.541394353    
   7.61999989     ,  0.496009678     ,  0.541578770    
   7.62999964     ,  0.486276239     ,  0.539393008    
   7.63999987     ,  0.477339655     ,  0.534958661    
   7.64999962     ,  0.469713807     ,  0.528527379    
   7.65999985     ,  0.463837653     ,  0.520465374    
   7.66999960     ,  0.460052460     ,  0.511235833    
   7.67999983     ,  0.458579034     ,  0.501369238    
   7.69000006     ,  0.459505886     ,  0.491436452    
   7.69999981     ,  0.462782025     ,  0.482014328    
   7.71000004     ,  0.468220055     ,  0.473651022    
   7.71999979     ,  0.475504935     ,  0.466836542    
   7.73000002     ,  0.484213531     ,  0.461970836    
   7.73999977     ,  0.493836105     ,  0.459342182    
   7.75000000     ,  0.503808916     ,  0.459107637    
   7.75999975     ,  0.513543606     ,  0.461284101    
   7.76999998     ,  0.522465467     ,  0.465746164    
   7.77999973     ,  0.530044019     ,  0.472231865    
   7.78999996     ,  0.535828114     ,  0.480359077    
   7.79999971     ,  0.539470494     ,  0.489645064    
   7.80999994     ,  0.540751338     ,  0.499537677    
   7.81999969     ,  0.539590895     ,  0.509444654    
   7.82999992     ,  0.536055744     ,  0.518772244    
   7.83999968     ,  0.530355871     ,  0.526957750    
   7.84999990     ,  0.522831917     ,  0.533506811    
   7.85999966     ,  0.513937414     ,  0.538020730    
   7.86999989     ,  0.504208863     ,  0.540223718    
   7.87999964     ,  0.494237632     ,  0.539978862    
   7.88999987     ,  0.484629929     ,  0.537298024    
   7.89999962     ,  0.475974083     ,  0.532342255    
   7.90999985     ,  0.468800545     ,  0.525411785    
   7.91999960     ,  0.463552147     ,  0.516930282    
   7.92999983     ,  0.460553885     ,  0.507417142    
   7.94000006     ,  0.459993780     ,  0.497458547    
   7.94999981     ,  0.461909354     ,  0.487670422    
   7.96000004     ,  0.466184944     ,  0.478659093    
   7.96999979     ,  0.472557276     ,  0.470986545    
   7.98000002     ,  0.480632305     ,  0.465131909    
   7.98999977     ,  0.489906818     ,  0.461463779    
   8.00000000     ,  0.499802172     ,  0.460214227    
   8.01000023     ,  0.509697378     ,  0.461464822    
   8.01999950     ,  0.518968582     ,  0.465139449    
   8.02999973     ,  0.527031720     ,  0.471009821    
   8.03999996     ,  0.533374369     ,  0.478706986    
   8.05000019     ,  0.537592053     ,  0.487744898    
   8.05999947     ,  0.539414108     ,  0.497549683    
   8.06999969     ,  0.538721800     ,  0.507499099    
   8.07999992     ,  0.535556018     ,  0.516956806    
   8.09000015     ,  0.530116677     ,  0.525316298    
   8.09999943     ,  0.522751093     ,  0.532039106    
   8.10999966     ,  0.513929546     ,  0.536691606    
   8.11999989     ,  0.504220247     ,  0.538970590    
   8.13000011     ,  0.494250178     ,  0.538725674    
   8.13999939     ,  0.484666348     ,  0.535970211    
   8.14999962     ,  0.476090372     ,  0.530879796    
   8.15999985     ,  0.469083250     ,  0.523783386    
   8.17000008     ,  0.464104503     ,  0.515142202    
   8.17999935     ,  0.461482704     ,  0.505521238    
   8.18999958     ,  0.461392254     ,  0.495548934    
   8.19999981     ,  0.463842422     ,  0.485881954    
   8.21000004     ,  0.468674600     ,  0.477158338    
   8.22000027     ,  0.475572109     ,  0.469955921    
   8.22999954     ,  0.484079391     ,  0.464754254    
   8.23999977     ,  0.493634641     ,  0.461900353    
   8.25000000     ,  0.503602028     ,  0.461587608    
   8.26000023     ,  0.513316572     ,  0.463839859    
   8.26999950     ,  0.522127092     ,  0.468508899    
   8.27999973     ,  0.529443145     ,  0.475285172    
   8.28999996     ,  0.534770131     ,  0.483715147    
   8.30000019     ,  0.537746668     ,  0.493232518    
   8.30999947     ,  0.538168967     ,  0.503194511    
   8.31999969     ,  0.536005497     ,  0.512928843    
   8.32999992     ,  0.531400025     ,  0.521773338    
   8.34000015     ,  0.524663091     ,  0.529125094    
   8.34999943     ,  0.516252756     ,  0.534480453    
   8.35999966     ,  0.506740510     ,  0.537471950    
   8.36999989     ,  0.496777833     ,  0.537891150    
   8.38000011     ,  0.487048745     ,  0.535706282    
   8.38999939     ,  0.478224307     ,  0.531065345    
   8.39999962     ,  0.470913112     ,  0.524285078    
   8.40999985     ,  0.465623647     ,  0.515832424    
   8.42000008     ,  0.462725192     ,  0.506291926    
   8.42999935     ,  0.462421834     ,  0.496326387    
   8.43999958     ,  0.464737713     ,  0.486628056    
   8.44999981     ,  0.469514161     ,  0.477875650    
   8.46000004     ,  0.476419538     ,  0.470683038    
   8.47000027     ,  0.484971672     ,  0.465556830    
   8.47999954     ,  0.494569808     ,  0.462860167    
   8.48999977     ,  0.504540205     ,  0.462785423    
   8.50000000     ,  0.514177620     ,  0.465341240    
   8.51000023     ,  0.522798955     ,  0.470349550    
   8.51999950     ,  0.529790282     ,  0.477456748    
   8.52999973     ,  0.534653425     ,  0.486160636    
   8.53999996     ,  0.537038326     ,  0.495841503    
   8.55000019     ,  0.536771536     ,  0.505808175    
   8.55999947     ,  0.533869743     ,  0.515345693    
   8.56999969     ,  0.528537750     ,  0.523770213    
   8.57999992     ,  0.521156967     ,  0.530472875    
   8.59000015     ,  0.512257814     ,  0.534967899    
   8.59999943     ,  0.502483428     ,  0.536927640    
   8.60999966     ,  0.492539674     ,  0.536207497    
   8.61999989     ,  0.483149976     ,  0.532856464    
   8.63000011     ,  0.474999011     ,  0.527115762    
   8.63999939     ,  0.468683779     ,  0.519402623    
   8.64999962     ,  0.464667380     ,  0.510277987    
   8.65999985     ,  0.463247597     ,  0.500410140    
   8.67000008     ,  0.464531779     ,  0.490523815    
   8.67999935     ,  0.468427777     ,  0.481348336    
   8.68999958     ,  0.474651486     ,  0.473560452    
   8.69999981     ,  0.482744485     ,  0.467739135    
   8.71000004     ,  0.492108405     ,  0.464318573    
   8.72000027     ,  0.502048135     ,  0.463555694    
   8.72999954     ,  0.511822701     ,  0.465510041    
   8.73999977     ,  0.520703435     ,  0.470039010    
   8.75000000     ,  0.528023422     ,  0.476806194    
   8.76000023     ,  0.533231556     ,  0.485306203    
   8.76999950     ,  0.535933733     ,  0.494900674    
   8.77999973     ,  0.535923898     ,  0.504869282    
   8.78999996     ,  0.533199549     ,  0.514458299    
   8.80000019     ,  0.527963877     ,  0.522941113    
   8.80999947     ,  0.520612478     ,  0.529672086    
   8.81999969     ,  0.511700809     ,  0.534138501    
   8.82999992     ,  0.501907289     ,  0.535996675    
   8.84000015     ,  0.491979390     ,  0.535101712    
   8.84999943     ,  0.482678175     ,  0.531519651    
   8.85999966     ,  0.474716544     ,  0.525521815    
   8.86999989     ,  0.468709469     ,  0.517567277    
   8.88000011     ,  0.465122193     ,  0.508267283    
   8.88999939     ,  0.464234561     ,  0.498340040    
   8.89999962     ,  0.466118068     ,  0.488551915    
   8.90999985     ,  0.470629752     ,  0.479663759    
   8.92000008     ,  0.477421373     ,  0.472368121    
   8.92999935     ,  0.485964954     ,  0.467235953    
   8.93999958     ,  0.495596379     ,  0.464669645    
   8.94999981     ,  0.505561650     ,  0.464873612    
   8.96000004     ,  0.515078902     ,  0.467834800    
   8.97000027     ,  0.523398876     ,  0.473323166    
   8.97999954     ,  0.529863894     ,  0.480907977    
   8.98999977     ,  0.533962250     ,  0.489993423    
   9.00000000     ,  0.535366118     ,  0.499861032    
   9.01000023     ,  0.533961236     ,  0.509728432    
   9.01999950     ,  0.529856861     ,  0.518809915    
   9.02999973     ,  0.523376465     ,  0.526382327    
   9.03999996     ,  0.515035689     ,  0.531838179    
   9.05000019     ,  0.505500317     ,  0.534738302    
   9.05999947     ,  0.495535344     ,  0.534847379    
   9.06999969     ,  0.485939771     ,  0.532153726    
   9.07999992     ,  0.477488428     ,  0.526871383    
   9.09000015     ,  0.470865130     ,  0.519424200    
   9.09999943     ,  0.466608375     ,  0.510413826    
   9.10999966     ,  0.465065181     ,  0.500567853    
   9.11999989     ,  0.466364413     ,  0.490686834    
   9.13000011     ,  0.470403165     ,  0.481575847    
   9.13999939     ,  0.476853818     ,  0.473980427    
   9.14999962     ,  0.485192180     ,  0.468522370    
   9.15999985     ,  0.494735748     ,  0.465652347    
   9.17000008     ,  0.504701376     ,  0.465609014    
   9.17999935     ,  0.514267683     ,  0.468398511    
   9.18999958     ,  0.522646248     ,  0.473794043    
   9.19999981     ,  0.529141784     ,  0.481351793    
   9.21000004     ,  0.533213675     ,  0.490447313    
   9.22000027     ,  0.534521103     ,  0.500326514    
   9.22999954     ,  0.532952547     ,  0.510166645    
   9.23999977     ,  0.528635681     ,  0.519148290    
   9.25000000     ,  0.521928728     ,  0.526518464    
   9.26000023     ,  0.513391197     ,  0.531657815    
   9.26999950     ,  0.503739297     ,  0.534132242    
   9.27999973     ,  0.493782490     ,  0.533731222    
   9.28999996     ,  0.484361172     ,  0.530485272    
   9.30000019     ,  0.476272374     ,  0.524665713    
   9.30999947     ,  0.470203072     ,  0.516763866    
   9.31999969     ,  0.466669500     ,  0.507446826    
   9.32999992     ,  0.465975583     ,  0.497506559    
   9.34000015     ,  0.468183368     ,  0.487789780    
   9.34999943     ,  0.473106623     ,  0.479127735    
   9.35999966     ,  0.480327517     ,  0.472261488    
   9.36999989     ,  0.489228517     ,  0.467782915    
   9.38000011     ,  0.499045968     ,  0.466079593    
   9.38999939     ,  0.508933961     ,  0.467300773    
   9.39999962     ,  0.518040597     ,  0.471344292    
   9.40999985     ,  0.525576055     ,  0.477863163    
   9.42000008     ,  0.530885398     ,  0.486294538    
   9.42999935     ,  0.533504844     ,  0.495906800    
   9.43999958     ,  0.533204019     ,  0.505865932    
   9.44999981     ,  0.530005872     ,  0.515302300    
   9.46000004     ,  0.524187148     ,  0.523390114    
   9.46999931     ,  0.516255856     ,  0.529418945    
   9.47999954     ,  0.506904960     ,  0.532858253    
   9.48999977     ,  0.496956527     ,  0.533402205    
   9.50000000     ,  0.487287313     ,  0.530999839    
   9.51000023     ,  0.478752047     ,  0.525860548    
   9.51999950     ,  0.472108185     ,  0.518437445    
   9.52999973     ,  0.467946023     ,  0.509385526    
   9.53999996     ,  0.466638833     ,  0.499508768    
   9.55000019     ,  0.468305975     ,  0.489686459    
   9.55999947     ,  0.472801059     ,  0.480796516    
   9.56999969     ,  0.479725480     ,  0.473633617    
   9.57999992     ,  0.488460451     ,  0.468842745    
   9.59000015     ,  0.498223007     ,  0.466856748    
   9.59999943     ,  0.508134127     ,  0.467856944    
   9.60999966     ,  0.517301619     ,  0.471756279    
   9.61999989     ,  0.524894953     ,  0.478205174    
   9.63000011     ,  0.530224562     ,  0.486621797    
   9.63999939     ,  0.532804310     ,  0.496243119    
   9.64999962     ,  0.532397211     ,  0.506196856    
   9.65999985     ,  0.529036999     ,  0.515574932    
   9.67000008     ,  0.523027837     ,  0.523520231    
   9.67999935     ,  0.514917910     ,  0.529303610    
   9.68999958     ,  0.505447507     ,  0.532393515    
   9.69999981     ,  0.495486498     ,  0.532502651    
   9.71000004     ,  0.485951781     ,  0.529617965    
   9.71999931     ,  0.477724433     ,  0.524003446    
   9.72999954     ,  0.471565038     ,  0.516174555    
   9.73999977     ,  0.468047291     ,  0.506855071    
   9.75000000     ,  0.467500418     ,  0.496908903    
   9.76000023     ,  0.469978154     ,  0.487260848    
   9.76999950     ,  0.475251943     ,  0.478811502    
   9.77999973     ,  0.482832700     ,  0.472349793    
   9.78999996     ,  0.492012620     ,  0.468483508    
   9.80000019     ,  0.501932204     ,  0.467577815    
   9.80999947     ,  0.511658788     ,  0.469720393    
   9.81999969     ,  0.520277977     ,  0.474712789    
   9.82999992     ,  0.526974261     ,  0.482086599    
   9.84000015     ,  0.531112611     ,  0.491146713    
   9.84999943     ,  0.532298267     ,  0.501035333    
   9.85999966     ,  0.530416131     ,  0.510816216    
   9.86999989     ,  0.525642037     ,  0.519557774    
   9.88000011     ,  0.518428326     ,  0.526425660    
   9.88999939     ,  0.509462595     ,  0.530761659    
   9.89999962     ,  0.499599755     ,  0.532149196    
   9.90999985     ,  0.489785522     ,  0.530451775    
   9.92000008     ,  0.480963200     ,  0.525829554    
   9.92999935     ,  0.473983765     ,  0.518725634    
   9.93999958     ,  0.469521105     ,  0.509821653    
   9.94999981     ,  0.468009889     ,  0.499977410    
   9.96000004     ,  0.469599277     ,  0.490145504    
   9.96999931     ,  0.474137455     ,  0.481281132    
   9.97999954     ,  0.481186658     ,  0.474245727    
   9.98999977     ,  0.490062058     ,  0.469727457    
   10.0000000     ,  0.499898702     ,  0.468169987    
